model_name,t2t_eval_1,t2t_eval_2,m2m_eval_1,m2m_eval_2
X_g01.json,0.7666666666666666,0.3993055555555555,0.4916895769564684,0.42972320893516547
R_g01.json,0.7200000000000001,0.3877777777777778,0.12592148199207442,0.15173056354315181
E_j01.json,0.84,0.5401298701298701,0.22771863492674602,0.21663422971143131
M_g01.json,0.6533333333333333,0.34888888888888886,0.2181808112684973,0.26944958446791106
R_j04.json,0.7633333333333333,0.4372943722943723,0.18609852225198945,0.14379007954132875
G_g01.json,0.73,0.3761111111111111,0.1747262531668475,0.2222131875233678
R_j03.json,0.7466666666666667,0.43166666666666664,0.395966442751233,0.3564438148996973
M_j02.json,0.49333333333333335,0.28185185185185185,0.09615476842874209,0.09862152114190158
V_k09.json,0.81,0.5820833333333334,0.4909898740198031,0.40903718164023495
V_k08.json,0.7066666666666667,0.3761594202898551,0.4744481423229449,0.374842745676079
M_j03.json,0.7966666666666667,0.4390530303030303,0.28737730346090595,0.3376754451222536
R_j02.json,0.75,0.39351851851851855,0.27118181286068116,0.29289514951279655
R_j01.json,0.7266666666666667,0.3938888888888889,0.2902338324543487,0.2693754999789482
E_j05.json,0.6266666666666667,0.3225925925925926,0.1408881581682463,0.08768968290137646
G_j01.json,0.6666666666666666,0.3461538461538461,0.2961580159005892,0.23540464019629284
M_k05.json,0.7566666666666667,0.5422222222222223,0.14989152686639215,0.10922318422318422
E_j04.json,0.7033333333333333,0.38533670033670037,0.1963587069786015,0.15157042166281717
M_j01.json,0.5566666666666666,0.2934848484848485,0.22273766029490627,0.23611464787935377
V_g01.json,0.8466666666666667,0.47518518518518515,0.4010662577409962,0.3242766663099144
M_g02.json,0.8666666666666667,0.5911616161616162,0.43302662415679044,0.4045974545974546
E_j03.json,0.6733333333333333,0.33666666666666667,0.092361424919642,0.131443657591826
E_j02.json,0.7266666666666667,0.36333333333333334,0.095444341887072,0.1000062162546178
G_g03.json,0.6166666666666666,0.35091575091575083,0.28383075434050836,0.38202678531870554
